ff_id	sfam_id	seq_count	dops_score	gap_per	category
1.10.1630.10-ff-28	1.10.1630.10	215	74.304	22.255495380694487	with_str
1.10.1650.10-ff-262	1.10.1650.10	1000	90.972	20.179710144927537	with_str
1.10.167.10-ff-1738	1.10.167.10	138	70.474	11.304347826086957	with_str
1.10.1690.10-ff-505	1.10.1690.10	991	96.917	19.356750436467895	with_str
1.10.170.10-ff-81	1.10.170.10	69	99.266	3.2682638272700384	with_str
1.10.1760.10-ff-179	1.10.1760.10	1000	78.661	65.66873786407767	with_str
1.10.1810.10-ff-38	1.10.1810.10	92	99.667	2.5637996219281662	with_str
1.10.1820.10-ff-331	1.10.1820.10	1000	90.53	60.645255474452554	with_str
1.10.1840.10-ff-41	1.10.1840.10	419	94.036	23.60893283327651	with_str
1.10.1870.10-ff-249	1.10.1870.10	367	93.219	25.983731367206282	with_str
1.10.2010.10-ff-151	1.10.2010.10	283	93.756	24.010054278532657	with_str
1.10.2090.10-ff-209	1.10.2090.10	294	99.561	15.696718247738655	with_str
1.10.239.10-ff-38	1.10.239.10	62	72.31	1.9550342130987293	with_str
1.10.245.10-ff-861	1.10.245.10	125	77.534	26.761290322580646	with_str
1.10.268.10-ff-3062	1.10.268.10	1000	89.147	67.15371621621621	with_str
1.10.269.10-ff-26	1.10.269.10	43	93.061	22.12093023255814	with_str
1.10.285.10-ff-793	1.10.285.10	107	91.571	33.771778008538135	with_str
1.10.288.10-ff-94	1.10.288.10	114	78.477	14.764715527135596	with_str
1.10.3030.10-ff-13	1.10.3030.10	49	98.063	5.069474598349978	with_str
1.10.3070.10-ff-47	1.10.3070.10	62	97.849	11.416151910318005	with_str
1.10.3140.10-ff-347	1.10.3140.10	45	97.64	7.777777777777778	with_str
1.10.3170.10-ff-375	1.10.3170.10	710	95.52	0.6740442655935613	with_str
1.10.3180.10-ff-81	1.10.3180.10	300	86.086	8.164444444444445	with_str
1.10.3260.10-ff-1297	1.10.3260.10	282	93.191	13.700423096825253	with_str
1.10.3270.10-ff-393	1.10.3270.10	247	88.864	5.111336032388664	with_str
1.10.3290.10-ff-3947	1.10.3290.10	145	96.389	26.341656757827984	with_str
1.10.3300.10-ff-1405	1.10.3300.10	1000	88.947	52.70775401069519	with_str
1.10.3330.10-ff-645	1.10.3330.10	1000	85.881	37.20716981132075	with_str
1.10.3340.10-ff-449	1.10.3340.10	1000	94.76	25.113636363636363	with_str
1.10.3350.10-ff-81	1.10.3350.10	115	96.324	23.90107698444356	with_str
1.10.3360.10-ff-941	1.10.3360.10	589	95.053	34.25328095373824	with_str
1.10.3380.10-ff-1037	1.10.3380.10	261	94.866	10.254533030724552	with_str
1.10.3430.10-ff-3400	1.10.3430.10	215	93.182	15.860816589537812	with_str
1.10.3470.10-ff-21766	1.10.3470.10	1000	92.576	62.56022167487685	with_str
1.10.3520.10-ff-418	1.10.3520.10	95	86.74	2.8237259816207185	with_str
1.10.3530.10-ff-65	1.10.3530.10	129	96.358	12.2073447654843	with_str
1.10.3540.10-ff-400	1.10.3540.10	555	95.007	37.16631104789	with_str
1.10.3560.10-ff-115	1.10.3560.10	276	95.058	9.606345475910693	with_str
1.10.3600.10-ff-89	1.10.3600.10	54	81.194	10.246012435793459	with_str
1.10.3620.10-ff-201	1.10.3620.10	477	93.639	51.75531076937992	with_str
1.10.3630.10-ff-298	1.10.3630.10	404	82.894	30.444820797869262	with_str
1.10.3730.10-ff-2034	1.10.3730.10	1000	92.382	22.18045112781955	with_str
1.10.3750.10-ff-97	1.10.3750.10	260	98.152	33.16105769230769	with_str
1.10.3810.10-ff-4393	1.10.3810.10	1000	89.216	55.24504716981132	with_str
1.10.390.10-ff-5122	1.10.390.10	889	87.165	45.73461822426836	with_str
1.10.3950.10-ff-98	1.10.3950.10	129	98.635	28.030023378860587	with_str
1.10.3970.10-ff-546	1.10.3970.10	143	91.245	22.982572982572982	with_str
1.10.4020.10-ff-821	1.10.4020.10	127	80.351	3.5761154855643045	with_str
1.10.4040.10-ff-1639	1.10.4040.10	1000	97.956	23.926153846153845	with_str
1.10.405.10-ff-898	1.10.405.10	154	92.974	3.816466552315609	with_str
1.10.4050.10-ff-1511	1.10.4050.10	1000	97.797	27.991447368421053	with_str
1.10.4080.10-ff-1274	1.10.4080.10	106	84.711	15.70462944952344	with_str
1.10.4090.10-ff-111	1.10.4090.10	486	93.108	42.26085495926766	with_str
1.10.4120.10-ff-18	1.10.4120.10	78	94.15	12.272970085470085	with_str
1.10.439.10-ff-648	1.10.439.10	151	87.405	4.341002181985224	with_str
1.10.440.10-ff-410	1.10.440.10	160	96.395	18.464506172839506	with_str
1.10.442.10-ff-308	1.10.442.10	622	95.94	22.814966384098216	with_str
1.10.486.10-ff-4490	1.10.486.10	1000	98.802	23.313744075829383	with_str
1.10.506.10-ff-1273	1.10.506.10	300	90.485	9.665880503144654	with_str
1.10.532.10-ff-77	1.10.532.10	99	76.608	16.379481085363437	with_str
1.10.575.10-ff-565	1.10.575.10	54	74.247	0.804190644828095	with_str
1.10.579.10-ff-2200	1.10.579.10	227	87.997	24.581947316371483	with_str
1.10.590.10-ff-159	1.10.590.10	170	91.246	14.981434434238812	with_str
1.10.640.10-ff-1593	1.10.640.10	435	91.45	10.997378503730591	with_str
1.10.790.10-ff-74	1.10.790.10	284	88.993	15.337215601300109	with_str
1.10.800.10-ff-550	1.10.800.10	1000	83.557	65.41621872103799	with_str
1.10.820.10-ff-41	1.10.820.10	408	93.415	26.143341952165482	with_str
1.10.880.10-ff-669	1.10.880.10	118	83.207	1.7984934086629	with_str
1.10.950.10-ff-368	1.10.950.10	1000	95.547	40.38545454545454	with_str
1.20.1000.10-ff-1782	1.20.1000.10	296	90.09	22.75346870935106	with_str
1.20.1020.10-ff-326	1.20.1020.10	399	75.89	20.128335021952044	with_str
1.20.1060.10-ff-2068	1.20.1060.10	1000	96.038	8.470866141732284	with_str
1.20.1110.10-ff-14619	1.20.1110.10	1000	87.882	36.513543599257886	with_str
1.20.1120.10-ff-55	1.20.1120.10	91	85.605	31.543013199817935	with_str
1.20.1150.12-ff-170	1.20.1150.12	216	88.507	31.602809706257982	with_str
1.20.1160.11-ff-873	1.20.1160.11	343	93.893	1.7376093294460642	with_str
1.20.1170.10-ff-25957	1.20.1170.10	49	81.539	1.6532428995337007	with_str
1.20.1200.10-ff-1240	1.20.1200.10	232	90.696	30.01772803114572	with_str
1.20.1220.12-ff-820	1.20.1220.12	1000	87.115	17.647398843930635	with_str
1.20.1240.10-ff-139	1.20.1240.10	380	94.4	21.487701666225867	with_str
1.20.1290.10-ff-6231	1.20.1290.10	1000	84.804	27.91393442622951	with_str
1.20.1340.10-ff-673	1.20.1340.10	676	86.55	39.523735373937804	with_str
1.20.1370.10-ff-523	1.20.1370.10	318	97.2	29.75313624592204	with_str
1.20.1390.10-ff-682	1.20.1390.10	338	94.291	12.178751214342489	with_str
1.20.1410.10-ff-435	1.20.1410.10	388	78.387	37.43556701030928	with_str
1.20.142.10-ff-408	1.20.142.10	1000	86.681	64.32401215805471	with_str
1.20.1420.10-ff-731	1.20.1420.10	223	72.99	12.164243330162613	with_str
1.20.1450.10-ff-11	1.20.1450.10	395	94.958	30.90760006149746	with_str
1.20.1480.20-ff-35	1.20.1480.20	453	91.502	7.809854476092501	with_str
1.20.1530.10-ff-1136	1.20.1530.10	1000	90.317	56.93052884615385	with_str
1.20.1570.10-ff-383	1.20.1570.10	781	98.329	8.075283119724526	with_str
1.20.1690.10-ff-949	1.20.1690.10	1000	89.207	54.28304347826087	with_str
1.20.190.10-ff-340	1.20.190.10	31	70.171	1.5451341827053402	with_str
1.20.245.10-ff-252	1.20.245.10	99	90.406	14.299109235818097	with_str
1.20.272.10-ff-6792	1.20.272.10	1000	94.317	15.202459016393442	with_str
1.20.840.10-ff-121	1.20.840.10	103	77.556	2.593340718055646	with_str
1.20.860.20-ff-118	1.20.860.20	264	90.999	20.075757575757574	with_str
1.20.890.30-ff-345	1.20.890.30	64	99.09	1.638719512195122	with_str
1.20.90.10-ff-1899	1.20.90.10	253	93.847	39.15502014108213	with_str
1.20.91.20-ff-230	1.20.91.20	270	82.689	40.74356799547639	with_str
1.20.910.10-ff-2929	1.20.910.10	182	73.604	7.8119461183977315	with_str
1.20.990.10-ff-1229	1.20.990.10	185	79.417	37.601351351351354	with_str
1.25.20.10-ff-1955	1.25.20.10	425	93.969	3.0091223655237496	with_str
1.25.50.10-ff-504	1.25.50.10	939	96.326	9.698830901029268	with_str
2.10.160.10-ff-11	2.10.160.10	174	79.265	12.528735632183908	with_str
2.10.210.10-ff-71	2.10.210.10	55	87.246	7.2027972027972025	with_str
2.10.240.10-ff-921	2.10.240.10	150	73.357	0.803030303030303	with_str
2.10.250.10-ff-191	2.10.250.10	273	95.533	5.773475972151469	with_str
2.10.310.10-ff-796	2.10.310.10	114	93.732	12.635311683463978	with_str
2.10.55.10-ff-230	2.10.55.10	454	92.044	28.841409691629956	with_str
2.10.69.10-ff-225	2.10.69.10	325	89.773	43.238591916558015	with_str
2.10.77.10-ff-116	2.10.77.10	182	81.065	15.203193033381712	with_str
2.102.20.10-ff-124	2.102.20.10	282	97.314	14.663964876730834	with_str
2.102.30.10-ff-105	2.102.30.10	234	96.125	17.30411115885976	with_str
2.150.10.10-ff-18156	2.150.10.10	153	86.081	19.082986730045555	with_str
2.170.11.10-ff-199	2.170.11.10	1000	96.803	23.16931818181818	with_str
2.170.14.10-ff-21	2.170.14.10	155	93.898	5.267882187938289	with_str
2.170.180.11-ff-253	2.170.180.11	90	93.498	24.702380952380953	with_str
2.170.190.11-ff-2548	2.170.190.11	1000	97.341	21.31404958677686	with_str
2.170.200.10-ff-325	2.170.200.10	379	89.921	41.14065354170895	with_str
2.170.210.10-ff-198	2.170.210.10	113	85.305	28.885591648561284	with_str
2.170.240.10-ff-110	2.170.240.10	1000	85.865	36.99025069637883	with_str
2.170.260.10-ff-1007	2.170.260.10	1000	73.882	50.43076923076923	with_str
2.170.270.10-ff-5010	2.170.270.10	63	92.125	8.962642295975629	with_str
2.170.280.10-ff-280	2.170.280.10	110	93.702	21.14861186717474	with_str
2.170.290.10-ff-53	2.170.290.10	61	78.473	2.148457387231443	with_str
2.170.300.10-ff-7750	2.170.300.10	171	80.756	6.036069193963931	with_str
2.170.9.10-ff-213	2.170.9.10	214	93.911	35.054813569187985	with_str
2.20.110.10-ff-8936	2.20.110.10	130	88.001	8.114316239316238	with_str
2.20.130.10-ff-109	2.20.130.10	161	92.966	29.229963331587218	with_str
2.20.140.10-ff-671	2.20.140.10	1000	82.886	68.25275229357798	with_str
2.20.150.10-ff-914	2.20.150.10	207	76.386	22.891770489024495	with_str
2.20.160.10-ff-13	2.20.160.10	41	79.111	11.373555840821567	with_str
2.20.180.10-ff-215	2.20.180.10	390	88.46	38.639721860060845	with_str
2.20.28.10-ff-5575	2.20.28.10	178	80.075	15.24514811031665	with_str
2.20.60.10-ff-34	2.20.60.10	70	84.783	10.136054421768707	with_str
2.20.80.10-ff-402	2.20.80.10	67	96.629	14.658337704449002	with_str
2.30.160.11-ff-67	2.30.160.11	90	94.92	4.94949494949495	with_str
2.30.18.10-ff-280	2.30.18.10	832	100.0	33.18810096153846	with_str
2.30.180.10-ff-3864	2.30.180.10	88	70.027	9.604607721046078	with_str
2.30.220.10-ff-86	2.30.220.10	103	99.132	28.48884606833173	with_str
2.30.250.10-ff-806	2.30.250.10	44	73.361	10.284499672988881	with_str
2.30.270.10-ff-613	2.30.270.10	1000	89.042	67.36084905660377	with_str
2.30.280.10-ff-340	2.30.280.10	1000	81.457	72.71590612777054	with_str
2.30.31.10-ff-392	2.30.31.10	225	85.753	33.93798449612403	with_str
2.30.330.10-ff-1682	2.30.330.10	1000	97.465	31.42313432835821	with_str
2.30.34.10-ff-312	2.30.34.10	128	99.751	11.024305555555555	with_str
2.30.36.70-ff-88	2.30.36.70	369	98.179	21.16127544254166	with_str
2.40.100.10-ff-2244	2.40.100.10	560	85.933	46.766774891774894	with_str
2.40.15.10-ff-62	2.40.15.10	81	95.321	18.200523756079313	with_str
2.40.155.10-ff-20217	2.40.155.10	135	89.172	10.775105001909125	with_str
2.40.180.10-ff-1815	2.40.180.10	1000	97.097	42.34886934673367	with_str
2.40.220.10-ff-48	2.40.220.10	182	92.91	12.392072213500786	with_str
2.40.250.10-ff-47	2.40.250.10	261	82.927	42.3164543854199	with_str
2.40.290.10-ff-1131	2.40.290.10	264	91.227	12.121212121212121	with_str
2.40.300.10-ff-72	2.40.300.10	52	74.434	2.613412228796844	with_str
2.40.340.10-ff-2097	2.40.340.10	396	81.476	14.180966289400024	with_str
2.40.350.10-ff-247	2.40.350.10	609	92.38	58.90778779523087	with_str
2.40.410.10-ff-91	2.40.410.10	151	98.323	14.304635761589404	with_str
2.40.420.10-ff-353	2.40.420.10	397	91.922	38.4421623716334	with_str
2.40.430.10-ff-107	2.40.430.10	158	88.604	2.376933895921238	with_str
2.40.460.10-ff-234	2.40.460.10	1000	99.101	22.94578313253012	with_str
2.60.11.10-ff-240	2.60.11.10	1000	89.728	49.035106382978725	with_str
2.60.110.10-ff-913	2.60.110.10	1000	89.388	62.56417112299465	with_str
2.60.130.10-ff-2051	2.60.130.10	1000	97.841	16.590943396226415	with_str
2.60.175.10-ff-2118	2.60.175.10	474	94.324	29.042434059231706	with_str
2.60.310.10-ff-147	2.60.310.10	70	99.775	14.893138357705286	with_str
2.60.370.10-ff-342	2.60.370.10	1000	84.919	50.82967032967033	with_str
2.60.390.10-ff-119	2.60.390.10	305	96.169	26.244548052338697	with_str
2.60.470.10-ff-1194	2.60.470.10	140	78.01	24.8432944606414	with_str
2.60.480.10-ff-204	2.60.480.10	517	97.206	30.665293683815037	with_str
2.60.490.10-ff-346	2.60.490.10	745	82.048	60.09292720702117	with_str
2.60.9.10-ff-99	2.60.9.10	280	92.987	24.62406015037594	with_str
2.60.90.10-ff-133	2.60.90.10	348	96.013	33.86048355132778	with_str
2.70.100.10-ff-274	2.70.100.10	1000	83.62	49.99327036599764	with_str
2.70.170.10-ff-2358	2.70.170.10	610	86.857	42.077991691606734	with_str
2.70.180.10-ff-140	2.70.180.10	430	97.391	12.50352360817477	with_str
2.70.240.10-ff-80	2.70.240.10	192	89.045	10.586538461538462	with_str
2.70.50.30-ff-320	2.70.50.30	1000	85.541	59.849433106575965	with_str
3.10.120.10-ff-3857	3.10.120.10	1000	81.813	49.44951923076923	with_str
3.10.170.10-ff-614	3.10.170.10	1000	96.045	57.60746666666667	with_str
3.10.180.10-ff-25296	3.10.180.10	250	70.545	2.1536231884057973	with_str
3.10.200.10-ff-1430	3.10.200.10	1000	93.651	43.28650442477876	with_str
3.10.260.10-ff-466	3.10.260.10	1000	85.717	53.97950530035336	with_str
3.10.270.10-ff-953	3.10.270.10	1000	96.48	46.09190647482014	with_str
3.10.300.10-ff-879	3.10.300.10	1000	80.895	67.65032467532467	with_str
3.10.320.10-ff-3764	3.10.320.10	1000	90.63	52.89193548387097	with_str
3.10.340.11-ff-155	3.10.340.11	167	92.554	10.490469442793803	with_str
3.10.390.10-ff-1124	3.10.390.10	719	85.194	52.915806184234555	with_str
3.10.400.10-ff-780	3.10.400.10	1000	95.492	44.97845117845118	with_str
3.10.430.100-ff-2067	3.10.430.100	1000	98.362	34.22686567164179	with_str
3.10.440.10-ff-442	3.10.440.10	1000	89.961	56.145019920318724	with_str
3.10.490.10-ff-2481	3.10.490.10	1000	95.584	66.29748110831234	with_str
3.10.510.10-ff-87	3.10.510.10	180	95.109	15.827886710239651	with_str
3.10.540.10-ff-534	3.10.540.10	1000	96.018	62.50087336244542	with_str
3.10.570.10-ff-308	3.10.570.10	720	94.534	45.37156127188282	with_str
3.10.600.10-ff-560	3.10.600.10	1000	98.702	18.55663716814159	with_str
3.10.620.10-ff-71	3.10.620.10	50	82.955	8.836363636363636	with_str
3.10.630.10-ff-479	3.10.630.10	824	96.019	16.700401385982367	with_str
3.10.650.10-ff-104	3.10.650.10	133	80.727	7.0843776106934	with_str
3.10.660.10-ff-416	3.10.660.10	75	89.657	13.454545454545455	with_str
3.20.100.10-ff-178	3.20.100.10	166	94.41	31.56600484009472	with_str
3.20.110.10-ff-2809	3.20.110.10	793	73.678	53.22308262624598	with_str
3.20.120.10-ff-86	3.20.120.10	218	92.433	22.5604670558799	with_str
3.20.140.10-ff-1625	3.20.140.10	1000	94.828	43.62450704225352	with_str
3.20.160.10-ff-331	3.20.160.10	717	99.105	34.70546029135528	with_str
3.20.190.10-ff-2369	3.20.190.10	1000	89.756	71.4008658008658	with_str
3.20.200.10-ff-309	3.20.200.10	302	84.034	28.754689019589684	with_str
3.20.80.10-ff-3304	3.20.80.10	210	99.499	5.144609991235758	with_str
3.20.90.10-ff-495	3.20.90.10	1000	88.214	70.82463928967813	with_str
3.30.10.10-ff-343	3.30.10.10	563	98.711	37.5087587791484	with_str
3.30.1010.10-ff-1841	3.30.1010.10	1000	86.783	62.001481481481484	with_str
3.30.1020.10-ff-1923	3.30.1020.10	1000	96.814	24.841573033707864	with_str
3.30.1030.10-ff-317	3.30.1030.10	668	98.26	14.89123522865773	with_str
3.30.1050.10-ff-2018	3.30.1050.10	90	83.619	12.516339869281046	with_str
3.30.1110.10-ff-280	3.30.1110.10	998	93.224	37.35070140280561	with_str
3.30.1220.10-ff-2009	3.30.1220.10	104	83.361	1.703063885267275	with_str
3.30.1250.10-ff-409	3.30.1250.10	950	75.817	53.30671506352087	with_str
3.30.1310.10-ff-1964	3.30.1310.10	1000	94.173	53.417256637168144	with_str
3.30.1320.10-ff-1741	3.30.1320.10	170	79.279	42.179621848739494	with_str
3.30.1350.10-ff-75	3.30.1350.10	192	98.583	9.572916666666666	with_str
3.30.1400.10-ff-222	3.30.1400.10	676	93.02	14.543325952009294	with_str
3.30.1410.10-ff-17	3.30.1410.10	102	70.709	7.226261291033267	with_str
3.30.1430.10-ff-372	3.30.1430.10	1000	92.145	35.04153005464481	with_str
3.30.1440.10-ff-2266	3.30.1440.10	1000	83.063	63.90973630831643	with_str
3.30.1470.10-ff-83	3.30.1470.10	361	94.112	16.90580058719127	with_str
3.30.1550.10-ff-1224	3.30.1550.10	1000	94.951	36.81811023622047	with_str
3.30.1560.10-ff-56	3.30.1560.10	1000	78.656	55.34307692307692	with_str
3.30.1590.10-ff-261	3.30.1590.10	1000	95.333	67.14564564564564	with_str
3.30.170.10-ff-202	3.30.170.10	1000	89.767	65.07984790874525	with_str
3.30.1700.10-ff-994	3.30.1700.10	1000	97.801	44.31764705882353	with_str
3.30.1740.10-ff-420	3.30.1740.10	118	78.4	2.842357882105895	with_str
3.30.1780.10-ff-1447	3.30.1780.10	57	88.798	18.215994531784006	with_str
3.30.1840.10-ff-1201	3.30.1840.10	1000	94.826	39.03459915611814	with_str
3.30.1860.10-ff-195	3.30.1860.10	398	89.161	34.29478473448323	with_str
3.30.1980.10-ff-239	3.30.1980.10	554	99.785	25.55519089815119	with_str
3.30.2000.10-ff-390	3.30.2000.10	189	95.867	37.72535763276504	with_str
3.30.2010.10-ff-4972	3.30.2010.10	1000	98.962	25.38849557522124	with_str
3.30.2020.10-ff-847	3.30.2020.10	1000	98.086	65.52782608695652	with_str
3.30.2030.10-ff-89	3.30.2030.10	187	97.546	14.52594760030942	with_str
3.30.210.10-ff-581	3.30.210.10	127	78.751	27.872408806042102	with_str
3.30.2190.10-ff-158	3.30.2190.10	295	97.653	6.3874492225801935	with_str
3.30.2230.10-ff-837	3.30.2230.10	299	97.291	30.217942592524533	with_str
3.30.2260.10-ff-100	3.30.2260.10	510	95.104	25.350762527233115	with_str
3.30.2320.20-ff-1663	3.30.2320.20	606	95.587	47.13084211646971	with_str
3.30.2340.10-ff-968	3.30.2340.10	1000	92.073	45.59433198380567	with_str
3.30.2370.10-ff-55	3.30.2370.10	95	93.441	22.781954887218046	with_str
3.30.2380.10-ff-262	3.30.2380.10	414	87.783	55.640125580694864	with_str
3.30.2410.10-ff-1867	3.30.2410.10	317	91.453	15.504731861198739	with_str
3.30.2420.10-ff-735	3.30.2420.10	103	91.61	2.071197411003236	with_str
3.30.2430.10-ff-11	3.30.2430.10	69	76.777	13.131518352973046	with_str
3.30.250.10-ff-1878	3.30.250.10	1000	98.351	48.909701492537316	with_str
3.30.260.10-ff-2157	3.30.260.10	1000	95.922	26.54774774774775	with_str
3.30.342.10-ff-1148	3.30.342.10	312	80.529	23.86139501524117	with_str
3.30.350.10-ff-304	3.30.350.10	764	95.115	56.12061600473176	with_str
3.30.379.10-ff-2331	3.30.379.10	152	97.811	1.6087582236842106	with_str
3.30.386.10-ff-164	3.30.386.10	527	96.617	34.17784466400576	with_str
3.30.430.10-ff-132	3.30.430.10	213	95.308	40.02937550817006	with_str
3.30.457.10-ff-307	3.30.457.10	331	82.233	5.50280535174795	with_str
3.30.499.10-ff-6767	3.30.499.10	1000	75.475	0.0171875	with_str
3.30.519.10-ff-698	3.30.519.10	59	71.046	10.404172099087353	with_str
3.30.56.10-ff-2314	3.30.56.10	1000	98.438	23.057731958762886	with_str
3.30.572.10-ff-1772	3.30.572.10	1000	92.592	55.84953271028037	with_str
3.30.62.10-ff-2916	3.30.62.10	1000	97.095	28.839234449760767	with_str
3.30.66.10-ff-156	3.30.66.10	45	88.245	8.784313725490197	with_str
3.30.720.10-ff-356	3.30.720.10	382	77.48	63.23118612314538	with_str
3.30.730.10-ff-1969	3.30.730.10	1000	93.457	44.88818181818182	with_str
3.30.760.10-ff-659	3.30.760.10	1000	88.308	71.21295180722892	with_str
3.30.800.10-ff-686	3.30.800.10	461	90.785	26.632508040990352	with_str
3.30.810.10-ff-1088	3.30.810.10	1000	88.332	78.71016691957512	with_str
3.30.920.10-ff-480	3.30.920.10	933	91.533	59.69602726969234	with_str
3.30.950.10-ff-7346	3.30.950.10	339	98.383	8.896040046482524	with_str
3.30.960.10-ff-215	3.30.960.10	1000	76.967	45.13760330578513	with_str
3.30.990.10-ff-139	3.30.990.10	154	86.477	16.81728409839009	with_str
3.40.10.10-ff-1327	3.40.10.10	1000	86.671	34.011607142857144	with_str
3.40.1010.10-ff-7297	3.40.1010.10	1000	98.893	21.658	with_str
3.40.1050.10-ff-2359	3.40.1050.10	114	80.588	12.14242502808746	with_str
3.40.1060.10-ff-4032	3.40.1060.10	1000	81.856	6.607692307692307	with_str
3.40.1090.10-ff-6563	3.40.1090.10	906	84.096	64.64140370749372	with_str
3.40.1120.10-ff-333	3.40.1120.10	1000	84.91	38.00192307692308	with_str
3.40.1130.10-ff-8001	3.40.1130.10	166	86.372	24.098063563445983	with_str
3.40.1140.10-ff-1067	3.40.1140.10	239	70.983	31.985294117647058	with_str
3.40.1170.10-ff-1864	3.40.1170.10	694	91.51	49.08173489097538	with_str
3.40.1180.10-ff-2844	3.40.1180.10	1000	88.75	59.38539898132428	with_str
3.40.1260.10-ff-2893	3.40.1260.10	1000	92.044	49.909745762711864	with_str
3.40.1310.10-ff-274	3.40.1310.10	944	98.037	11.745476759904337	with_str
3.40.1340.10-ff-222	3.40.1340.10	930	88.609	50.22819593787336	with_str
3.40.1410.10-ff-4684	3.40.1410.10	1000	93.801	55.31063829787234	with_str
3.40.1450.10-ff-1339	3.40.1450.10	1000	93.69	29.295731707317074	with_str
3.40.1460.10-ff-211	3.40.1460.10	90	87.947	30.159574468085108	with_str
3.40.1480.10-ff-607	3.40.1480.10	1000	93.546	51.74842406876791	with_str
3.40.1490.10-ff-750	3.40.1490.10	1000	87.723	50.460593220338986	with_str
3.40.1500.10-ff-948	3.40.1500.10	1000	84.369	56.71028571428572	with_str
3.40.1520.10-ff-301	3.40.1520.10	639	94.525	19.581574745893995	with_str
3.40.1540.10-ff-17	3.40.1540.10	112	86.805	14.060655253837073	with_str
3.40.1670.10-ff-944	3.40.1670.10	1000	71.463	18.602758620689656	with_str
3.40.1680.10-ff-87	3.40.1680.10	95	96.34	16.716791979949875	with_str
3.40.1700.10-ff-993	3.40.1700.10	1000	97.439	4.099295774647888	with_str
3.40.1730.10-ff-382	3.40.1730.10	469	93.24	45.239899126557205	with_str
3.40.1770.10-ff-932	3.40.1770.10	1000	95.27	21.81042780748663	with_str
3.40.1790.10-ff-511	3.40.1790.10	1000	95.413	20.975979112271542	with_str
3.40.1820.10-ff-88	3.40.1820.10	399	94.631	18.061061745272273	with_str
3.40.1830.10-ff-422	3.40.1830.10	369	98.88	1.5776752362118216	with_str
3.40.198.10-ff-42	3.40.198.10	21	80.692	7.198748043818466	with_str
3.40.367.20-ff-1726	3.40.367.20	1000	97.324	22.52674418604651	with_str
3.40.395.10-ff-85	3.40.395.10	235	96.214	4.999005766553987	with_str
3.40.420.10-ff-228	3.40.420.10	649	94.191	53.25987571750284	with_str
3.40.440.10-ff-3574	3.40.440.10	1000	82.919	32.06743119266055	with_str
3.40.449.10-ff-1486	3.40.449.10	1000	93.869	32.97641196013289	with_str
3.40.462.10-ff-392	3.40.462.10	758	87.793	57.28647744739227	with_str
3.40.525.10-ff-3454	3.40.525.10	1000	78.249	61.88526490066225	with_str
3.40.532.10-ff-576	3.40.532.10	1000	83.524	70.86173800259404	with_str
3.40.580.10-ff-12	3.40.580.10	79	92.588	6.87291504821094	with_str
3.40.91.20-ff-175	3.40.91.20	45	88.171	24.13533834586466	with_str
3.40.910.10-ff-602	3.40.910.10	1000	88.628	55.12058011049724	with_str
3.40.950.10-ff-1020	3.40.950.10	168	92.413	12.534121929026387	with_str
3.50.100.10-ff-237	3.50.100.10	420	94.247	42.47093023255814	with_str
3.50.20.10-ff-203	3.50.20.10	257	94.844	48.2449024487495	with_str
3.50.4.10-ff-2953	3.50.4.10	52	87.527	2.618164967562558	with_str
3.50.40.10-ff-2838	3.50.40.10	1000	87.423	55.18638392857143	with_str
3.50.70.10-ff-505	3.50.70.10	197	88.384	35.90689612479881	with_str
3.50.80.10-ff-1827	3.50.80.10	1000	86.9	51.27095709570957	with_str
3.60.100.10-ff-37	3.60.100.10	64	83.741	36.63433908045977	with_str
3.60.120.10-ff-4386	3.60.120.10	716	94.439	25.649755465774874	with_str
3.60.150.10-ff-284	3.60.150.10	517	77.29	0.27894765629273094	with_str
3.60.60.10-ff-1957	3.60.60.10	843	97.791	26.104720130210488	with_str
3.60.70.12-ff-2253	3.60.70.12	1000	91.024	56.95920303605313	with_str
3.60.9.10-ff-384	3.60.9.10	118	89.462	13.433772755806654	with_str
3.75.10.10-ff-2605	3.75.10.10	121	76.193	3.5303629177146965	with_str
3.80.30.20-ff-6747	3.80.30.20	1000	87.364	43.65510688836105	with_str
3.90.1030.10-ff-1525	3.90.1030.10	82	87.457	26.56013456686291	with_str
3.90.105.10-ff-3761	3.90.105.10	227	97.968	2.7050003864286265	with_str
3.90.1070.10-ff-360	3.90.1070.10	251	98.488	19.752316037056595	with_str
3.90.1160.10-ff-87	3.90.1160.10	65	98.429	10.925684485006519	with_str
3.90.1180.10-ff-2127	3.90.1180.10	1000	76.947	46.70948905109489	with_str
3.90.120.10-ff-3555	3.90.120.10	121	96.663	11.646301272625868	with_str
3.90.1210.10-ff-2412	3.90.1210.10	109	94.878	20.624782255254907	with_str
3.90.1240.10-ff-29	3.90.1240.10	189	96.104	25.165399121993445	with_str
3.90.1260.10-ff-1533	3.90.1260.10	1000	81.959	4.223255813953489	with_str
3.90.1290.10-ff-1257	3.90.1290.10	763	97.264	37.6605504587156	with_str
3.90.1300.10-ff-7657	3.90.1300.10	1000	95.192	52.478621378621376	with_str
3.90.132.10-ff-491	3.90.132.10	883	94.869	34.994337485843715	with_str
3.90.1330.10-ff-214	3.90.1330.10	420	96.414	19.64720194647202	with_str
3.90.1400.10-ff-20	3.90.1400.10	1000	93.312	2.547972972972973	with_str
